time,roll,pitch,yaw,origin_x,origin_y,origin_z
22.65,-131.49643410671976,-16.958425315433242,-52.36670070272077,84.13712834,363.5213708,409.7378427
22.66,-131.89735007812536,-16.99795111546774,-52.501345921747394,86.2430875,357.5338041,402.9257949
22.67,-132.42659853792205,-16.995963974883292,-52.5406548776471,88.03533268,351.8811145,395.9681847
22.68,-132.9415460407488,-17.147872503567132,-52.50751216489546,89.53135679,346.2930821,388.9642769
22.69,-133.44260931378938,-17.223085238456786,-52.45835670423307,90.79897383,341.3043034,381.855055
22.7,-133.9650660661026,-17.331353268994622,-52.40470854249229,91.87904679,336.3266639,374.6832111
22.71,-134.60468657582183,-17.58328911917229,-52.194865371492995,92.76913328,331.3767021,367.1706408
22.72,-135.22391521315907,-17.71082602030515,-51.99451865552536,93.33358263,326.7692809,359.6746496
22.73,-135.9011728943533,-18.108021688496844,-51.682101646998895,93.55539114,322.4082438,351.7495001
22.74,-136.58081492632766,-18.188133211644605,-51.334779702242905,93.69952041,318.3315009,344.4938269
22.75,-137.32175232216966,-18.65434357955618,-50.87799799444035,93.74543107,314.229063,336.4350553
22.76,-138.02745088786315,-18.99235506326231,-50.48716351153498,93.62551304,310.6123545,328.5796445
22.77,-138.71904538594998,-19.243904776435542,-49.98441125623623,93.24354948,307.1486953,321.2172889
22.78,-139.48249444619077,-19.587992104907478,-49.45425854920165,92.9009576,303.7199904,313.3102203
22.79,-140.167581038856,-19.799405735285603,-48.957113340311274,92.39547916,300.9225573,306.0552271
22.8,-140.90381038614325,-20.1728423556773,-48.48025417198398,92.14653621,297.9021396,298.3951888
22.81,-141.59256772173936,-20.378716521278907,-47.98325553644298,91.64492145,295.205521,291.1664469
22.82,-142.20379369392728,-20.78519037325396,-47.488852063061806,91.1526529,292.7623563,284.0084867
22.83,-142.92647223245382,-20.915274662925754,-46.90636614820518,90.6018764,290.5494601,276.9642552
22.84,-143.6051638081334,-21.07522647140619,-46.335805259262074,89.98286285,288.4754451,270.0563484
22.85,-144.16594218270336,-21.385675384243502,-45.91580450096918,89.49239227,286.769667,262.9789113
22.86,-144.79446501450843,-21.44952110534932,-45.365914865882154,88.90582922,285.3157111,256.316613
22.87,-145.27036757383664,-21.458940510747794,-44.96692490107531,88.21520978,284.325528,249.938381
22.88,-145.72786775361894,-21.45612500784422,-44.58997652196211,87.61156218,283.4724241,243.9456976
22.89,-146.2547973667547,-21.443111917996216,-44.12821653461087,86.90866684,282.9064807,237.9220572
22.9,-146.6665220650261,-21.33984768055472,-43.81139889238382,86.21037055,282.6073306,231.9595787
22.91,-147.04469354546626,-21.32810078948464,-43.41303086507664,85.61391695,282.5818417,226.4270701
22.92,-147.37774562287845,-21.177717447477512,-43.11689737733102,85.05606996,282.8678837,221.2151422
22.93,-147.6299383754137,-21.28047980594339,-42.78935645226245,84.34746729,283.2380749,216.0147183
22.94,-148.03426160564783,-21.13486519068006,-42.441277083781976,83.64913718,283.8741991,210.9746895
22.95,-148.29332929772028,-20.959920381415504,-42.13114082202896,82.95345158,284.5369669,206.4452852
22.96,-148.7130345465191,-20.966178032885995,-41.743079121248485,82.24628834,285.2649197,201.5157463
22.97,-149.06687888914124,-21.102066772402612,-41.33409466170296,81.64118462,285.9824558,196.9934241
22.98,-149.44795175547657,-20.852838845458955,-40.826317306051656,80.74913793,286.7506286,192.9294464
22.99,-149.93282003805953,-21.2357219586781,-40.13469569916987,79.91541134,287.2420159,188.5049876
23.0,-150.45188902985765,-21.426202481501353,-39.58109913257535,79.25179371,287.8469334,184.138138
23.01,-150.88736110642355,-21.640290207061998,-38.85517674293696,78.60314993,288.4284633,180.4156287
23.02,-151.37454035770347,-21.77242996869905,-38.30064014286612,77.89843771,289.2203307,176.4936439
23.03,-151.85659721099782,-22.056419591452606,-37.569495694311776,77.43068224,289.8826316,173.1463066
23.04,-152.2921102511041,-22.2463225851807,-36.91547724738396,76.95209809,290.4547892,169.7572592
23.05,-152.77512630406008,-22.346737174765128,-36.37810047972082,76.92269745,291.148312,166.7974603
23.06,-153.09249293735283,-22.83245792462612,-35.75154441449732,76.86314676,292.1883177,163.6074432
23.07,-153.4620972579084,-23.006633799302975,-35.21322641532461,76.82225325,293.0612499,161.0281261
23.08,-153.83403572755813,-22.970657016691344,-34.698926624504416,77.04105403,293.9996196,158.8141499
23.09,-154.08489246592134,-23.263682197371686,-34.31029954377902,77.53416535,295.4145704,156.2776983
23.1,-154.2231154768076,-23.36994662546064,-33.99514152827907,77.99102428,296.8479164,154.5163456
23.11,-154.3530849995232,-23.309345020022835,-33.68748655631543,78.64347059,298.4535435,152.8356463
23.12,-154.35709291713547,-23.523004890705415,-33.572921888496126,79.65494543,299.9169677,151.0311049
23.13,-154.41654646013177,-23.514597890266636,-33.359947933950984,80.50996406,301.5695311,149.4793459
23.14,-154.3519170987343,-23.325405309614034,-33.492753109067884,81.46474348,303.8745476,148.1403151
23.15,-154.26487696648934,-23.32456620517702,-33.31840781765341,82.38331084,305.4911073,147.0047331
23.16,-154.2076714075455,-23.23139776137109,-33.37771809606105,83.62922538,307.4263582,145.6861811
23.17,-154.0974679902561,-23.109208734110243,-33.42475030625838,84.71373647,309.3468157,144.3329069
23.18,-154.05423874366565,-23.105348566151367,-33.47719464948903,85.95513259,311.1067352,142.7501187
23.19,-153.95943120623437,-22.95246420532396,-33.48448138963515,87.07722634,312.7954376,141.4337242
23.2,-153.91395978484513,-22.833836169456266,-33.57317444024786,87.9435345,314.7644737,139.958539
23.21,-153.80949995538714,-22.811485514871986,-33.47506135619766,88.83214187,316.0526058,138.5158501
23.22,-153.7585486553724,-22.79933584646172,-33.59099846048408,89.78551766,317.7078849,136.7978966
23.23,-153.75632710154068,-22.718999044145313,-33.46531834991587,90.40676262,318.9224165,135.0534704
23.24,-153.91556840925733,-22.59513424538074,-33.441938418038944,91.14594946,319.9167187,132.9068311
23.25,-153.895686255871,-22.614634038859748,-33.348785058455874,91.77885002,320.8833248,130.8264429
23.26,-153.9991221612703,-22.58461587214454,-33.216285771199246,92.21403079,321.5161734,128.8529675
23.27,-154.01302990449025,-22.624263821477246,-33.273277847963406,92.66185607,322.5013662,126.4010768
23.28,-154.18742549528662,-22.464272208515762,-33.130375433716154,92.98781852,323.1758052,124.116518
23.29,-154.27398927853085,-22.31382398100934,-33.08353994776877,93.17780284,323.7099142,121.9169007
23.3,-154.4273695320434,-22.20935676378484,-32.99807283163064,93.40175493,323.8868159,119.5786234
23.31,-154.49336305891094,-22.31070172416584,-32.94410459260707,93.46626099,324.1309901,116.9295674
23.32,-154.6283776169228,-22.361081025589517,-32.795348020254785,93.43094377,324.4687199,114.2969637
23.33,-154.82799774427704,-22.217069788698467,-32.662492799834894,93.52851162,324.3143642,111.8575486
23.34,-155.05553357096707,-22.14587253755927,-32.60190050697321,93.60226768,324.029448,109.1607498
23.35,-155.14610037914105,-22.137229777993035,-32.52309197546344,93.50780361,323.7468538,106.7914032
23.36,-155.27039203324387,-22.202041658220693,-32.38204864530774,93.38843012,323.4667325,104.3853315
23.37,-155.53309388298317,-22.23219369690888,-32.276364939550675,93.3245929,322.8086992,101.794568
23.38,-155.72757375136482,-22.352731216934284,-32.07730873880672,93.21017668,322.1836116,99.24151483
23.39,-155.8866036727756,-22.436551079537427,-31.909301807249552,93.03592666,321.4952279,96.92465183
23.4,-156.0410642951577,-22.35286139246725,-31.869311503733734,92.87797876,320.9142749,94.84389635
23.41,-156.21760792476027,-22.36054149630346,-31.73010200389484,92.72844566,320.1174654,92.86554909
23.42,-156.35354487235932,-22.33935892976699,-31.653470250851413,92.69207275,319.5046233,90.91088977
23.43,-156.5376883974875,-22.336462390357433,-31.57350033023772,92.63009133,318.7732811,88.93751326
23.44,-156.725177473249,-22.377451311790903,-31.461111440943004,92.59811881,317.7902525,87.07623857
23.45,-156.82663296087858,-22.565049972985953,-31.3364297494908,92.58971676,316.7326309,85.26525841
23.46,-156.9583265979128,-22.672360316764934,-31.267140119645962,92.63170585,315.7456599,83.83956311
23.47,-157.0444275044345,-22.648749709269588,-31.270199536478355,92.65283939,314.9468209,82.64648904
23.48,-157.08435160577994,-22.725783323411974,-31.323649772729922,92.74495378,314.2406613,81.34634181
23.49,-157.1309135519775,-22.64107137140035,-31.37124262617993,92.79173424,313.5897334,80.25241496
23.5,-157.09182432149154,-22.57291526535206,-31.461302651461928,92.87882634,313.031172,79.27490986
23.51,-157.10924637836962,-22.589000672715848,-31.521431459419187,92.96376912,312.429326,78.26371906
23.52,-157.1500542924399,-22.59088702591678,-31.521019295149436,93.04523005,311.8134406,77.26410898
23.53,-157.17107269547932,-22.557986731948553,-31.5989585974091,93.09034228,311.2992426,76.2487872
23.54,-157.2542054105516,-22.51583464915634,-31.63742395624784,93.23745785,310.6133636,75.25572191
23.55,-157.27074376045468,-22.5909958644444,-31.63655245492278,93.34678002,309.9640456,74.23243424
23.56,-157.29473468527632,-22.527459789644126,-31.677398615884858,93.47004747,309.4628394,73.36749999
23.57,-157.29322330401433,-22.53412216387034,-31.665040991001472,93.48285117,308.9025645,72.53644944
23.58,-157.34068270071364,-22.560396685960523,-31.6650994138475,93.52670021,308.3513153,71.59350616
23.59,-157.37716547209763,-22.6023722047445,-31.61709202213632,93.6525975,307.7745274,70.81427588
23.6,-157.50090855739057,-22.566247821746792,-31.58449830025053,93.71435567,307.1916575,69.94613311
23.61,-157.5646459359002,-22.642953876478938,-31.497918889510657,93.85118199,306.5600206,69.15603072
23.62,-157.66236213026477,-22.72000558223773,-31.44449863355025,94.02763168,305.9492973,68.20299126
23.63,-157.78150713523726,-22.837437996003175,-31.309189520240974,94.15003031,305.2184728,67.22302231
23.64,-157.8853919864124,-22.871414203577686,-31.237397339384994,94.36918006,304.6241315,66.47448121
23.65,-157.98117278225092,-22.893803563998187,-31.127926661611223,94.49582888,304.1431655,65.71346508
23.66,-158.0537091125588,-22.923776174292982,-31.047080107635917,94.79744229,303.7001209,65.09045038
23.67,-158.11732040501366,-22.900638059027678,-31.03887571874678,95.16928613,303.344267,64.43582135
23.68,-158.15327246940274,-22.931097356106605,-30.97813088410711,95.58819046,302.9938423,63.92178341
23.69,-158.16751198622418,-23.081953738215862,-30.9120675503199,96.16186016,302.6109236,63.34291743
23.7,-158.13021405216978,-23.158411495934526,-30.91956496376149,96.77264219,302.4927242,63.15874725
23.71,-158.11493702625762,-23.337272616800387,-30.93308436709226,97.55211277,302.3194304,62.58277904
23.72,-158.10662133478507,-23.327096706016203,-30.946978963073107,98.32559381,302.2658454,62.40837484
23.73,-158.08267404934074,-23.320497425546552,-30.92081212380042,99.15548201,302.3432226,62.38212322
23.74,-158.0348959136483,-23.212121441061154,-30.990505361696258,100.1350593,302.4988936,62.48223251
23.75,-157.96385061328147,-23.2806427359725,-31.00335961078893,101.102192,302.4516651,62.61512992
23.76,-157.92605977720098,-23.164879613994103,-31.080685149365262,102.0087443,302.5803855,62.74499074
23.77,-157.95171450881853,-23.201971552889916,-31.10981066389707,103.0277865,302.5285038,62.72604682
23.78,-157.80645059061766,-23.240348574549063,-31.1980296451517,104.0162643,302.8821826,63.01245549
23.79,-157.74830544942733,-23.2853072217557,-31.289783427933724,105.143168,303.1141564,63.00745236
23.8,-157.7434766840373,-23.41020149142784,-31.27211276972348,106.3443655,303.3207674,62.87948277
23.81,-157.7296149694052,-23.389589043846843,-31.201591013740632,107.3369737,303.5247119,63.23934747
23.82,-157.70961294175893,-23.402959239707737,-31.187331953945765,108.3161736,303.6766358,63.39850812
23.83,-157.69499898597184,-23.365986371830854,-31.193752732975256,109.310806,303.8455878,63.586535
23.84,-157.60473743990653,-23.523659306355235,-31.231413134393865,110.3221391,304.2782421,63.77036686
23.85,-157.54787763823785,-23.511090774755363,-31.327316284767708,111.2961452,304.9335653,63.95157374
23.86,-157.55610310386396,-23.498670216141473,-31.2879920114118,112.2900686,305.4042858,64.11631508
23.87,-157.43367433892465,-23.424170740045582,-31.311101572557185,113.2140771,306.0360076,64.65063377
23.88,-157.30088315634615,-23.490128629605344,-31.368229437111605,114.0515669,306.7074609,64.81977885
23.89,-157.22094443886294,-23.452778945559054,-31.547279578364318,115.2238309,307.5356904,64.88295396
23.9,-157.1902838003529,-23.448474390986856,-31.550805860632735,116.0901383,308.1171471,64.99070005
23.91,-157.11000715426886,-23.310406883662633,-31.57326167235898,116.8322621,308.8970064,65.35129724
23.92,-156.99164939988074,-23.19854755781321,-31.6183438566355,117.560732,309.7806013,65.65174251
23.93,-156.89697649031177,-23.134043916597353,-31.767371431178823,118.455457,310.6165857,65.81371674
23.94,-156.77861706940098,-23.186682387106053,-31.93942126731039,119.0640583,311.694376,65.67403914
23.95,-156.7665563058144,-23.289266686535772,-31.855210900019888,119.5751008,312.186455,65.78342462
23.96,-156.76060714619823,-23.16041809473929,-31.82204161449973,119.9858415,312.8666722,66.01200227
23.97,-156.73620397265591,-23.054876230442257,-31.844387749883996,120.3703477,313.6829742,66.10218007
23.98,-156.7151473639292,-23.052653925718005,-31.834521696643165,120.6454261,314.59687,65.91492863
23.99,-156.64955986363535,-22.98993910093308,-31.908145232553967,120.7924882,315.588683,65.76774608
24.0,-156.61961209489093,-23.02542767743919,-31.89234302618507,120.7479169,316.4420173,65.550497
24.01,-156.59552278602445,-22.97236218999776,-31.905151643040004,120.6540105,317.2337376,65.36015747
24.02,-156.62119471046248,-22.957879023471126,-31.80210925778914,120.5315485,318.0663237,65.16753958
24.03,-156.69356096911278,-22.933333743103706,-31.676667146439232,120.366725,318.853204,64.78418505
24.04,-156.6805713105731,-22.77075817564682,-31.64594879638235,120.0553064,319.8380363,64.55401459
24.05,-156.64017653114365,-22.683355678779918,-31.652401452415674,119.589122,320.7968362,64.3027727
24.06,-156.63239087959872,-22.58156877481995,-31.66107314497517,119.1586639,322.0177763,63.92164324
24.07,-156.60824486342202,-22.660967261874937,-31.627921684440693,118.873894,322.8528724,63.51245947
24.08,-156.62127570007186,-22.71354742866687,-31.578226103880787,118.4891203,323.7579157,62.98512157
24.09,-156.66449530926715,-22.70386133669718,-31.437806181896615,117.8998112,324.7570159,62.39020092
24.1,-156.68304463196517,-22.5528149229722,-31.349145057475738,117.0953638,325.7218061,61.9067789
24.11,-156.75365036119754,-22.413595676450985,-31.29643087183727,116.4357805,326.6628233,61.27055189
24.12,-156.77598186500362,-22.459687382154296,-31.155851878655298,115.6715976,327.41823,60.5625642
24.13,-156.89520569965498,-22.549884553085217,-30.928198681428018,114.7863762,327.7393036,59.73449235
24.14,-157.1355086124071,-22.741715892999736,-30.530349577710787,113.9260023,328.0645167,58.99818924
24.15,-157.42872232367603,-22.88753759293752,-30.14868232821096,113.248596,328.3434873,58.2362824
24.16,-157.63849327452868,-22.9958915202045,-29.794365862260804,112.4254021,328.7941586,57.52615219
24.17,-157.9011942875816,-23.099123216542576,-29.38968356525737,111.5627092,329.0376954,56.77106669
24.18,-158.1405845397429,-23.216196460938,-28.982622435294992,110.5977742,329.2707565,56.04250668
24.19,-158.3947629163463,-23.348913508986033,-28.612719581376197,109.8717738,329.2242744,55.36822707
24.2,-158.66218696424053,-23.46519258962251,-28.239823348012468,109.2459968,329.2294424,54.63588976
24.21,-158.9029707551931,-23.659139912049987,-27.88564172657449,108.50224,329.3526793,53.82321746
24.22,-159.06799110610484,-23.67395725754135,-27.566781777689382,107.6085061,329.6721589,53.31414045
24.23,-159.20771658278227,-23.85880366878174,-27.227959281970495,106.8019252,329.927477,52.82417181
24.24,-159.4311342603535,-23.976589700939133,-26.88786805347644,106.2762926,329.9895802,52.20939598
24.25,-159.63200526683852,-24.090249811888985,-26.577091796316086,105.8409442,329.9816562,51.69068009
24.26,-159.75642724602972,-24.082573063199543,-26.37651054302391,105.4528984,330.0021257,51.47495867
24.27,-159.87356595247772,-24.139838603583062,-26.222703021775708,105.2822039,330.0509395,51.19766603
24.28,-159.87931262739423,-24.162043419584286,-26.139828641609416,105.4758085,330.3191985,51.22969475
24.29,-159.74722517513763,-24.137797407093235,-26.19407740696784,106.0547782,330.7525276,51.79668099
24.3,-159.61196612837716,-24.143021876016924,-26.331553944349032,106.9517571,331.3417985,52.59661515
24.31,-159.38584148402,-24.207064294834748,-26.43804256692138,108.6756833,331.7015871,54.09926765
24.32,-159.23875474232884,-24.172857186363686,-26.427090306516615,110.8971559,331.5070399,56.25234579
24.33,-158.97387454041478,-24.088580884534036,-26.66975039085221,113.9451451,331.5992605,59.10533119
24.34,-158.67328911602286,-24.303081439669747,-26.993413605564847,117.8886929,331.8607537,62.15256275
24.35,-158.42410381797274,-24.432707353705663,-27.021106872621523,122.4634769,330.9980298,66.48328421
24.36,-158.16028716008822,-24.670811598325326,-27.227399246420855,128.2021755,330.7503929,71.1036248
24.37,-157.87908677239318,-25.04788048407396,-27.336820505003665,134.7375291,329.5052975,76.66255432
24.38,-157.62717976964495,-25.382976695520195,-27.461629241041088,142.2177111,328.6112528,82.66735101
24.39,-157.34428168166522,-25.87262322021393,-27.779514855320684,150.8973054,327.2718918,89.2070887
24.4,-157.0514417686855,-26.3973406661093,-27.758767032032377,160.1888636,325.6298395,97.13592578
24.41,-156.65885529393998,-27.062083087873415,-28.037463422277305,170.7160017,323.9122502,105.6405989
24.42,-156.2138631801638,-27.667061833094824,-28.162632458670572,182.0953325,321.9988395,115.3461448
24.43,-155.7827905920452,-28.422454069635087,-28.39739600463916,194.8040679,319.9603637,125.8120454
24.44,-155.31145079966169,-29.44402081908064,-28.637142683440775,208.3777792,317.70271,136.9788096
24.45,-154.74020101204877,-30.331345047138022,-29.030629730993773,223.0421005,315.2815357,149.6081804
24.46,-154.1212264231034,-31.359234696828768,-29.384638623089256,238.5093686,312.4815037,162.9308035
24.47,-153.4427643995164,-32.29028812962712,-29.765035816687174,254.6528032,309.604107,177.7950866
24.48,-152.68342725951948,-33.4933007817189,-30.228944333146842,271.8034621,306.4951807,193.6067456
24.49,-151.7641028780668,-34.502757159463435,-30.898814212385762,289.6109546,303.081761,210.8183977
24.5,-150.7984737711434,-35.70053807207917,-31.584262747401183,307.9021641,299.5405613,229.1035638
24.51,-149.56456050818642,-36.679232595765576,-32.54301122778281,326.9178319,296.3076089,249.0426375
24.52,-148.3447536404706,-37.85792374929099,-33.483469762645214,346.3878432,292.15817,270.0518852
24.53,-146.97978593195413,-38.923772868168946,-34.60903470505198,366.0191805,288.2191956,292.4074498
24.54,-145.52625913061286,-40.22372460245377,-35.81198401308896,385.9806087,283.762713,315.5761466
24.55,-143.9880999088312,-41.293995258707874,-37.0863276709382,406.0366195,279.2933536,340.4587216
24.56,-142.38179182134024,-42.49315786014756,-38.432908814823236,426.0268805,274.3624485,366.2370004
24.57,-140.61752749637913,-43.68095346762707,-39.84255427594835,445.8608539,269.1712939,393.6442771
24.58,-138.8345681618358,-44.985819359035496,-41.31927187341623,465.5162954,263.7142271,421.7359245
24.59,-136.9706904511659,-46.16803988894326,-42.958973431989286,484.8945521,258.1093513,451.1829056
24.6,-135.060133979655,-47.44862506735199,-44.67855878138949,503.9836329,252.229013,481.4558207
24.61,-133.1407578850659,-48.757962026623645,-46.298803932835604,522.5181951,245.719579,513.1898093
24.62,-130.97677433528588,-50.029017753492596,-48.2303268794894,540.5609419,239.3288724,545.7805926
24.63,-128.77748854895614,-51.27100098084461,-50.1815159762649,557.9210218,232.604872,579.4940473
24.64,-126.32766166067867,-52.52064981178471,-52.399995625140804,574.4901832,225.9706252,613.9038935
24.65,-123.74185612629043,-53.69849545536431,-54.74421205133536,590.213236,219.1447456,649.2636596
24.66,-121.02775978790551,-54.69816068262178,-57.25879674897359,604.9426455,212.3893704,685.428317
24.67,-118.13583262839752,-55.654038162428094,-59.882919579573056,618.5627095,205.6184421,722.072139
24.68,-115.17739502875881,-56.636449567701895,-62.61424447157736,631.0347928,198.4763206,759.1503996
24.69,-112.00004468553209,-57.295273099132444,-65.57789937005772,642.3484353,191.8699231,796.7245541
24.7,-108.75440712004891,-57.94513174639414,-68.59987119733933,652.429378,185.001881,834.2700927
24.71,-105.28549117585916,-58.37787101053344,-71.8495360143281,661.4068004,178.6098837,872.0434274
24.72,-101.8990288147814,-58.74689002185733,-75.03809793144656,669.0429351,172.2959142,909.2544824
24.73,-98.47902000653986,-58.821120936342176,-78.1505446285127,675.3625108,166.0994681,946.5790628
24.74,-95.07659340001781,-58.86492681381611,-81.30359856491096,680.5868495,159.8485765,983.4972265
24.75,-91.7605300281609,-58.79364943915777,-84.38851697704031,684.6402086,153.9770205,1019.477672
24.76,-88.51493684010077,-58.5192059606895,-87.34747285601696,687.5448511,148.2882021,1055.114869
24.77,-85.46329438717338,-58.33819151022636,-90.15033078046015,689.3532003,142.3712143,1089.39155
24.78,-82.4626517416831,-57.938619745685116,-92.88039049839172,690.4122056,137.1367662,1122.856441
24.79,-79.76110069618525,-57.40662616703148,-95.29629278521112,690.2374823,132.0148014,1155.304587
24.8,-77.09000410361759,-56.9830790158782,-97.73372385288606,689.5376757,126.6004497,1186.711787
24.81,-74.67975143533283,-56.36782893151492,-99.86400703466687,688.1383591,121.92427,1216.848666
24.82,-72.51335698494825,-55.747854641271765,-101.77396461029234,686.0196341,117.1408611,1245.58629
24.83,-70.3802275969983,-55.17561616570947,-103.70314926734044,683.5057218,112.150852,1273.019122
24.84,-68.33987204854803,-54.630038916603596,-105.58235788057121,680.6638697,107.5341093,1299.170057
24.85,-66.52854676914778,-54.01658053280524,-107.20785295079155,677.4263216,103.1070648,1324.008296
24.86,-64.90257186179645,-53.39565958109488,-108.63242467970443,673.7395382,98.73606649,1347.58788
24.87,-63.33652847262304,-52.84968720878965,-110.02469106439202,669.9318976,94.42537917,1369.819236
24.88,-61.95270397122554,-52.23567483142062,-111.30187375350744,666.0024762,90.15700586,1390.730908
24.89,-60.66589929140978,-51.67342207568209,-112.51339301459653,662.0786559,86.13186486,1410.100803
24.9,-59.492144157240155,-51.08654728760618,-113.52104804823605,658.0035462,82.51151239,1428.245617
24.91,-58.51734267410608,-50.390061127608874,-114.35789632244642,654.0201411,79.03055697,1445.407803
24.92,-57.605958674570246,-49.868873268068,-115.16454532628059,650.0299528,75.54630478,1461.061357
24.93,-56.829712536390645,-49.33756016413793,-115.88060354832314,646.2329663,72.24733329,1475.407246
24.94,-56.04180322705171,-48.792496387386564,-116.54834399832968,642.3326998,69.18102406,1488.850917
24.95,-55.30589899888973,-48.337692784214354,-117.25836676403962,638.7805688,65.83768082,1501.383558
24.96,-54.706029040663736,-47.749494941645175,-117.78645840017816,635.2609859,63.14082029,1512.335678
24.97,-54.188082891141015,-47.396943407146345,-118.21998325248042,631.6341031,60.5381189,1521.899935
24.98,-53.686577294636436,-47.034864258855144,-118.75084945299224,628.5632686,57.81701034,1530.137578
24.99,-53.193438415342214,-46.80833654997349,-119.29845612720568,625.6909159,55.34541008,1537.009134
25.0,-52.85105853433061,-46.532259071366575,-119.67076224470989,623.0978118,53.31182939,1542.69374
25.01,-52.499170492806,-46.28996494432994,-120.16280098212859,621.0614795,51.09125835,1547.066765
25.02,-52.341893442916714,-46.07007996095948,-120.35521230060715,619.0771164,49.57966255,1550.022325
25.03,-52.18431872632356,-45.94734322590716,-120.597801981679,617.5379292,48.14778238,1551.637242
25.04,-52.06403205839237,-45.90734643154871,-120.86957495483307,616.6571986,47.00205931,1551.551865
25.05,-52.107686789922724,-45.88919663661899,-120.97993541188053,616.0760111,46.25360333,1550.122218
25.06,-52.20802109961323,-45.814378499695735,-121.0119282733306,616.0232071,46.12203221,1546.961678
25.07,-52.40643117307745,-45.91896984093991,-120.968153028489,616.4757179,46.17645639,1542.268361
25.08,-52.75131671392824,-46.048948075247615,-120.75715160449442,617.5844137,46.8046269,1535.60716
25.09,-53.28825155858247,-46.134133407359705,-120.30703860671686,619.2498802,48.15168476,1527.102349
25.1,-53.95200649312704,-46.236167171349045,-119.76469964934189,621.6598707,50.28554081,1516.947851
25.11,-54.68285013664132,-46.49863910167467,-119.13367705948525,624.7925723,52.95296151,1504.356641
25.12,-55.68928320557611,-46.80610551827373,-118.26838085558495,628.5847293,56.24294662,1489.56085
25.13,-56.77562088323318,-47.14964337719813,-117.30207450645361,632.8996864,60.25816158,1472.522684
25.14,-58.169622372932345,-47.493430691424635,-116.0080843150738,637.7910998,65.12658128,1453.158024
25.15,-59.725145848010705,-47.84830609088485,-114.52503396352095,643.032783,70.92053853,1431.374857
25.16,-61.45037548759715,-48.334482448196916,-112.95897566090255,648.690317,77.08321106,1406.867955
25.17,-63.41629431237266,-48.78977567669955,-111.10729368640366,654.4456543,84.16182899,1379.768912
25.18,-65.5889696970544,-49.35011058393018,-109.12819565573321,660.2945732,91.64467792,1349.561668
25.19,-68.01589984524091,-49.79447303863949,-106.84381921036932,665.7591214,100.113657,1317.245025
25.2,-70.6100871319022,-50.22434708571122,-104.42829653112132,670.6981698,108.9553192,1282.422587
25.21,-73.54063424245953,-50.67854242336886,-101.72608475904862,674.9669969,118.3906093,1244.581393
25.22,-76.67352979184346,-51.15142611136672,-98.84471343252525,678.2718458,128.1975838,1204.001334
25.23,-79.9950041581843,-51.4858088625963,-95.74341769207706,680.202628,138.6548224,1161.259482
25.24,-83.5197086149994,-51.76945798621317,-92.53901953052006,680.7401755,149.0150031,1116.081019
25.25,-87.33842319689732,-51.950857443905925,-88.9724485268705,679.3092594,160.0161334,1068.883899
25.26,-91.24935205138685,-52.12712003324602,-85.43045867434499,675.9608037,170.7481562,1020.012947
25.27,-95.29620007367113,-52.227432689587836,-81.70830065484125,670.4035439,181.4050737,969.7228403
25.28,-99.50219349625362,-52.0371760491121,-77.8456438133257,662.2620997,192.2749315,919.0053408
25.29,-103.7569143160406,-52.05579561122642,-73.96595971074558,652.0882034,202.0530953,868.1549956
25.3,-108.0217402049151,-51.91922751180995,-70.06617899993961,639.4686818,211.9535278,817.707321
25.31,-112.21957552001648,-51.77692529141752,-66.23136783004216,625.0023062,220.9278792,768.8362837
25.32,-116.38297099417349,-51.608812005819715,-62.388649361697105,608.7926169,229.304135,721.6374143
25.33,-120.39731223019763,-51.37975703239279,-58.60971379598618,590.9968395,236.8403343,676.8776154
25.34,-124.051008704581,-51.05313049447559,-55.11053537177461,572.34954,244.0436425,634.9674841
25.35,-127.14910500873063,-50.24631989567051,-52.092971058194024,552.9313773,251.4843414,595.8271004
25.36,-129.7410722918097,-49.37518660766927,-49.44823573983048,533.1238126,258.582787,559.6761938
25.37,-131.9268357993564,-48.21791609743863,-47.215291557841866,513.1174497,265.4304424,526.1825141
25.38,-133.6903544816715,-47.04118120873656,-45.41247209898965,493.4038484,272.0839695,495.0690702
25.39,-135.1422818277589,-45.773163447818334,-43.88022542644079,473.8894822,278.460894,466.2097339
25.4,-136.69829266976006,-44.6899281476014,-42.27240012782126,454.6943581,283.6047138,439.1876498
25.41,-138.29225384577921,-43.66948537287265,-40.70173914066738,436.0497997,287.9676226,414.1302302
25.42,-139.6614637440836,-42.88958060183808,-39.26683075725708,418.2044072,291.6867432,390.6512596
25.43,-141.04077888637985,-42.24277364741339,-37.868555057275046,401.020493,294.4863761,368.9857841
25.44,-142.37281623804262,-41.62008917804819,-36.57208542848232,384.7355137,297.1000749,349.1429604
25.45,-143.7556920624465,-41.19811733400457,-35.291667298415796,369.4638503,298.7373191,330.4830315
25.46,-144.72623490313944,-40.53650714668752,-34.354438027262596,354.8566237,300.774096,313.7602841
25.47,-145.8125649669176,-40.048288407693384,-33.28872971992337,341.0544318,302.4607886,297.8498519
25.48,-146.68775001628322,-39.48993038212712,-32.484833131937606,327.8823777,303.9975509,283.3656411
25.49,-147.45660558144723,-38.924572292597524,-31.74576582229113,315.3706258,305.5360614,269.5356349
25.5,-148.17816684264545,-38.455569016032065,-31.095718492008224,303.5404068,306.5782973,256.6268374
